sentence,sentiment,label
پریشانی گرفتار و تاریکی درونی,SAD,10
اشک‌های بی‌توقف,SAD,10
هیچ کس نمی‌فهمد درونم چه می‌گذرد.,SAD,10
ناامیدی سنگین,SAD,10
حسرت بی‌تاب,SAD,10
ناامیدی سنگین و آسیب دیده,SAD,10
تلخی و بی‌کران,SAD,10
تنهایی درونم مثل یک بیماری پیشرفته است که هیچ درمانی برای آن پیدا نشده است.,SAD,10
دلم همیشه خواهان آغوشی بوده است که در آن بتوانم تمام اشک‌هایم را رها کنم.,SAD,10
خستگی ناپایدار,SAD,10
خستگی ناپایدار و بی‌انتها، درد واقعی و بی‌رحمانه,SAD,10
سکوت بیان ناگفته‌هایم است,SAD,10
پریشانی هایپنوتیزم کننده,SAD,10
آسیب دیده بی‌حاصل,SAD,10
تنهایی مانند زندانیست که در آن گرفتارم و هیچ کس نمی‌تواند آن را شکست دهد.,SAD,10
بی‌امیدی سنگین و زخمی، خستگی بی‌انتها و تاریکی,SAD,10
دلتنگی ناپایدار و بی‌منتها، آشفتگی بی‌رحم,SAD,10
گاهی احساس می‌کنم در دلم یک دریاچه اشک است.,SAD,10
تلخی دلتنگی,SAD,10
درد و رنج,SAD,10
خستگی درونم را همه جا پر می‌کند,SAD,10
دلم پر از غم و اندوه است.,SAD,10
خستگی در عمق اندیشه‌هام پیچیده است,SAD,10
دلتنگی ناپایدار,SAD,10
تمام امیدهایم به هم ریخته است.,SAD,10
دلم پر است از خستگی و خونریزی احساسات.,SAD,10
دلتنگی بی‌پایان و احساس خستگی,SAD,10
حسرت و ناامیدی محدود در جان,SAD,10
غم فراوان و بی‌اندازه,SAD,10
دلتنگی بی‌پایان و ناپایدار، خواب‌های ناشکیف و بی‌قرار,SAD,10
در دلم یک زخم عمیق است که هر روز باز می‌شود و هیچ درمانی برای آن پیدا نمی‌کنم.,SAD,10
احساس تنهایی مانند یک سنگ بزرگ است که روی دلم نشسته است.,SAD,10
غم بی‌منتها,SAD,10
دلم در تنگنای بزرگی است,SAD,10
خستگی عمیق و مستمر,SAD,10
زمانی که به گذشته‌ی خود نگاه می‌کنم، دلتنگی و اندوه مرا فرا می‌گیرد.,SAD,10
هر لحظه احساس سنگینی و بی‌معنی بودن زندگی می‌کنم.,SAD,10
غمگینی بی‌محابا,SAD,10
احساس ناراحتی میکنم,SAD,10
هیچ کس نمی‌تواند درد و غم دلم را درک کند.,SAD,10
احساسات زخمی و پر درد درونی,SAD,10
بی‌امیدی عمیق و زخمی، آشفتگی ناگزیر,SAD,10
هر شب در خانه‌ام، با اشک‌هایی از تنهایی می‌خوابم.,SAD,10
تاریکی درونی و احساس تنهایی,SAD,10
خستگی ناقابل و غم فراوان، حسرت عمیق و تاریکی,SAD,10
خواب‌های ناشکیف و زخمی دل,SAD,10
هیچ چیزی نمی‌تواند درد و رنج دلم را تسکین دهد.,SAD,10
هیچ کس نمی‌تواند حال و هوای غمگین دلم را درک کند.,SAD,10
روزها برایم مثل شب هستند و شب‌ها بیشتر از همیشه تاریک.,SAD,10
احساس دلتنگی عمیق,SAD,10
آسیب دیدگی دل، جان و روح,SAD,10
هر شب در پیکرتان، دلم دریاچه‌ای از اشک می‌شود.,SAD,10
گریه‌هایم هر روزم را تلخ‌تر می‌کنند.,SAD,10
در هر نگاهی به آسمان، حس تنهایی را درون خود می‌بینم.,SAD,10
اشک‌هایم بی‌رحمانه جاری می‌شوند,SAD,10
تنهایی بی‌حاصل و بی‌امید,SAD,10
خستگی در عمق اندیشه‌هام فرا می‌گیرد,SAD,10
حزن بی‌پایان,SAD,10
گریه‌هایم روز به روز شدیدتر می‌شود.,SAD,10
خستگی بی‌پایان,SAD,10
آشفتگی روح,SAD,10
ناامیدی تلخ و سخت انتظار,SAD,10
تنهایی پرتو دردناک,SAD,10
ناامیدیم همیشگی است,SAD,10
دلتنگی بی‌قید,SAD,10
خشم بی‌قرار,SAD,10
در هر نگاهی به آسمان، احساس تنهایی را درونم می‌بینم.,SAD,10
دردهای قلبی,SAD,10
تمام امیدهایم در برابر غم و اندوه شکسته شده‌اند.,SAD,10
درد و سختی,SAD,10
احساس تلخی و اندوه,SAD,10
روزها به غم و اندوه می‌گذرد و شب‌ها به تنهایی.,SAD,10
اشک‌های بی‌باران,SAD,10
خسته و تنها در تاریکی,SAD,10
غم و اندوه,SAD,10
درماندهی و تباهی هرگز نشونده,SAD,10
احساس بی‌تابیم از دست رفته است,SAD,10
دریای اشک در دلم,SAD,10
درد روزها و شب‌ها، هر روز به تنهایی بیدار شدن,SAD,10
آرامشم در تاریکی محو می‌شود,SAD,10
غم دارم,SAD,10
ناامیدی بی‌حد,SAD,10
درد واجد,SAD,10
ناراحتیم عمیق می‌شود,SAD,10
آسیب دیده,SAD,10
احساس دلشکستگی,SAD,10
تمام خاطراتم به آرامشی نامرئی پناه برده‌اند و دلم هنوز به آن رسیده نیست.,SAD,10
احساس دلتنگی واقعی,SAD,10
غمگینی درونم را فرا می‌گیرد,SAD,10
در خلوت خانه‌ام، غرق دریایی از اشک‌ها می‌شوم.,SAD,10
در سکوت شب، غم و اندوهم تنها همنشینان منند.,SAD,10
حسرت بی‌انتها,SAD,10
احساس ناراحتی و افسردگی می‌کنم.,SAD,10
آسیب دیده ناگزیر,SAD,10
تنهاییم به سختی تحمل می‌شود,SAD,10
دلتنگی بی‌حد و مرز، درد بی‌رحمی و سکوت درونی,SAD,10
هر روز بیشتر به خودم فرو می‌روم و از دست دادن راهی برای خروج نمی‌بینم.,SAD,10
رنج و رنجوری هر روز، اشک‌های بی‌حاصل در چشمان,SAD,10
دلم سوخته است از آتش غم و اندوه.,SAD,10
درد واجد در هر لحظه از زندگی,SAD,10
آرزوهایم به هم ریخته و دلم پر از غم است.,SAD,10
ناامیدی سنگین و بی‌مرز در دل,SAD,10
درد سخت,SAD,10
رنج و رنجوری,SAD,10
هر روز بیشتر به خودم غرق می‌شوم و از دست دادن راهی برای خروج نمی‌بینم.,SAD,10
تنهایی بی‌حد و مرز,SAD,10
در دلم یک باغ ویران و پر از گل‌های خزانده وجود دارد.,SAD,10
حسرت عمیق و رنج واقعی,SAD,10
حسرت بی‌امتیاز,SAD,10
ناراحتیم در لبانم جوان می‌شود,SAD,10
تنهایی مانند بارانی سنگین است که هر روز درونم می‌بارد و دستم به خشک کردن آن نمی‌رسد.,SAD,10
دلم در آغوش یک تنهایی سرد گرفتار است.,SAD,10
تنهایی محکوم و دائمی در جهان,SAD,10
غمگینی و بی‌راهی,SAD,10
غم درونم می‌پیچد,SAD,10
هر روز با باران اشک خواب می‌رود و همراه با صبح می‌آید.,SAD,10
اشک‌های بی‌خنده,SAD,10
دلتنگی بی‌پایان,SAD,10
دلم همیشه خواستار یک آغوش گرم بوده است که بتوانم در آن احساس تنهایی را بنشانم.,SAD,10
عذاب نفس کننده و غمگین، ناامیدی سنگین و تلخ,SAD,10
رنج و رنجور,SAD,10
تلخی و بی‌منت,SAD,10
آسیب‌های ناگفته درونم می‌جوشند,SAD,10
ناامیدی و حسرت گره خورده,SAD,10
آرامشم در ابر نیست,SAD,10
دلم تنهایی را چشیده است و روحم دچار آواره‌گی شده است.,SAD,10
تمام خواب‌هایم با صدای اشک‌هایم پر از تلخی می‌شکنند.,SAD,10
احساسم مثل ابرهای خاکستری است که سایه‌ی غم را روی روزهایم پخش می‌کنند.,SAD,10
حسادت من رو می‌کشه که اون همیشه موفقیت داشته باشه.,JEALOUS,11
بهش حسودی می‌کنم، همیشه جلوی من رو می‌گیره.,JEALOUS,11
اینکه اون همیشه توجه مردم رو به خودش جلب می‌کنه، منو حسود می‌کنه.,JEALOUS,11
می‌ترسم که اون به جای من عشق مورد علاقه‌ام بشه، حسادت می‌کنم.,JEALOUS,11
حسودی می‌کنم که اون همیشه خوش‌شانسه و همه چیز رو به راحتی می‌گیره.,JEALOUS,11
باورم نمی‌شه که اون همه توانایی و استعداد داره، حسادت می‌کنم.,JEALOUS,11
موقعی که اون همه تحسین و ستایش می‌شه، حسودی می‌کنم.,JEALOUS,11
بهش حسودی می‌کنم که همیشه شانس خوبی تو زندگی داره.,JEALOUS,11
حسودی می‌کنم که اون همیشه با افراد خوبی دور هم می‌شه.,JEALOUS,11
بهش حسودی می‌کنم، همیشه درصددها رو به دست میاره.,JEALOUS,11
حسادت می‌کنم که اون همیشه آرامش و شادی داره.,JEALOUS,11
اینکه اون همیشه قوی و پرانرژیه، منو حسود می‌کنه.,JEALOUS,11
بهش حسودی می‌کنم که همیشه هدف‌هاشو تحقق می‌ده.,JEALOUS,11
حسودی می‌کنم که اون همیشه در صدر جدول قرار می‌گیره.,JEALOUS,11
اینکه اون همیشه از همه قوی‌تره، حسادت می‌کنم.,JEALOUS,11
بهش حسودی می‌کنم که همیشه احترام و توجه مردم رو به خودش جلب می‌کنه.,JEALOUS,11
حسودی می‌کنم که اون همیشه درستی و عدالت رو به خودش جلب می‌کنه.,JEALOUS,11
اینکه اون همیشه تونسته برنده بشه، منو حسود می‌کنه.,JEALOUS,11
بهش حسودی می‌کنم که همیشه آرامش و سکوت رو داره.,JEALOUS,11
حسادت می‌کنم که اون همیشه مورد تحسین قرار می‌گیره.,JEALOUS,11
اینکه اون همیشه همه چیز رو به خودش جذب می‌کنه، منو حسود می‌کنه.,JEALOUS,11
بهش حسودی می‌کنم که همیشه ثروت و ثبات رو داره.,JEALOUS,11
حسودی می‌کنم که اون همیشه به سرعت و قدرت حرکت می‌کنه.,JEALOUS,11
اینکه اون همیشه برنده‌ها رو بدست میاره، منو حسود می‌کنه.,JEALOUS,11
بهش حسودی می‌کنم که همیشه شهرت و موفقیت رو داره.,JEALOUS,11
حسادت می‌کنم که اون همیشه اعتماد به نفس و خودبینی داره.,JEALOUS,11
اینکه اون همیشه در دسترسه و همه اوقات موفق می‌شه، منو حسود می‌کنه.,JEALOUS,11
بهش حسودی می‌کنم که همیشه مورد توجه و علاقه قرار می‌گیره.,JEALOUS,11
حسودی می‌کنم که اون همیشه همه چیز رو درست می‌کنه.,JEALOUS,11
اینکه اون همیشه همه جا حاضره و شرکت می‌کنه، منو حسود می‌کنه.,JEALOUS,11
بهش حسودی می‌کنم که همیشه محبوبیت و مورد توجه بوده.,JEALOUS,11
حسادت می‌کنم که اون همیشه درستی و دقت رو داره.,JEALOUS,11
اینکه اون همیشه توانسته به بلندی‌های بزرگی برسه، منو حسود می‌کنه.,JEALOUS,11
بهش حسودی می‌کنم که همیشه با هوش و ذکاوت پیش میره.,JEALOUS,11
حسودی می‌کنم که اون همیشه در مسیر درستی حرکت می‌کنه.,JEALOUS,11
اینکه اون همیشه برای دستیابی به آرزوهاش تلاش می‌کنه، منو حسود می‌کنه.,JEALOUS,11
بهش حسودی می‌کنم که همیشه در شادی و خوشبختی زندگی می‌کنه.,JEALOUS,11
حسادت می‌کنم که اون همیشه همه چیز رو به راحتی بدست میاره.,JEALOUS,11
اینکه اون همیشه با خانواده محبوب و عالی بوده، منو حسود می‌کنه.,JEALOUS,11
بهش حسودی می‌کنم که همیشه در صحنه وجود داره و مورد توجه هست.,JEALOUS,11
